planet,endpoint_type,to_sign,event_utc_dt,year
mercury,rashi,Pisces,2018-10-06T00:45:00+00:00,2018
mercury,rashi,Aries,2018-11-24T16:41:15+00:00,2018
mercury,rashi,Pisces,2019-01-02T00:16:52.500000+00:00,2019
mercury,rashi,Aries,2019-02-20T16:07:30+00:00,2019
mercury,rashi,Pisces,2019-03-30T22:58:07.500000+00:00,2019
mercury,rashi,Aries,2019-05-19T15:45:00+00:00,2019
mercury,rashi,Pisces,2019-06-26T21:56:15+00:00,2019
mercury,rashi,Aries,2019-08-15T14:54:22.500000+00:00,2019
mercury,rashi,Pisces,2019-09-22T21:45:00+00:00,2019
mercury,rashi,Aries,2019-11-11T13:46:52.500000+00:00,2019
mercury,rashi,Pisces,2019-12-19T21:22:30+00:00,2019
mercury,rashi,Aries,2020-02-07T13:07:30+00:00,2020
mercury,rashi,Pisces,2020-03-16T20:09:22.500000+00:00,2020
mercury,rashi,Aries,2020-05-05T12:45:00+00:00,2020
mercury,rashi,Pisces,2020-06-12T18:56:15+00:00,2020
mercury,rashi,Aries,2020-08-01T12:00:00+00:00,2020
mercury,rashi,Pisces,2020-09-08T18:39:22.500000+00:00,2020
mercury,rashi,Aries,2020-10-28T10:52:30+00:00,2020
mercury,rashi,Pisces,2020-12-05T18:22:30+00:00,2020
mercury,rashi,Aries,2021-01-24T10:07:30+00:00,2021
mercury,rashi,Pisces,2021-03-03T17:15:00+00:00,2021
mercury,rashi,Aries,2021-04-22T09:45:00+00:00,2021
mercury,rashi,Pisces,2021-05-30T15:56:15+00:00,2021
mercury,rashi,Aries,2021-07-19T09:05:37.500000+00:00,2021
mercury,rashi,Pisces,2021-08-26T15:33:45+00:00,2021
mercury,rashi,Aries,2021-10-15T07:58:07.500000+00:00,2021
mercury,rashi,Pisces,2021-11-22T15:22:30+00:00,2021
mercury,rashi,Aries,2022-01-11T07:07:30+00:00,2022
mercury,rashi,Pisces,2022-02-18T14:26:15+00:00,2022
mercury,rashi,Aries,2022-04-09T06:45:00+00:00,2022
mercury,rashi,Pisces,2022-05-17T13:01:52.500000+00:00,2022
mercury,rashi,Aries,2022-07-06T06:11:15+00:00,2022
mercury,rashi,Pisces,2022-08-13T12:28:07.500000+00:00,2022
mercury,rashi,Aries,2022-10-02T05:03:45+00:00,2022
mercury,rashi,Pisces,2022-11-09T12:28:07.500000+00:00,2022
mercury,rashi,Aries,2022-12-29T04:07:30+00:00,2022
mercury,rashi,Pisces,2023-02-05T11:31:52.500000+00:00,2023
mercury,rashi,Aries,2023-03-27T03:45:00+00:00,2023
mercury,rashi,Pisces,2023-05-04T10:07:30+00:00,2023
mercury,rashi,Aries,2023-06-23T03:16:52.500000+00:00,2023
mercury,rashi,Pisces,2023-07-31T09:28:07.500000+00:00,2023
mercury,rashi,Aries,2023-09-19T02:09:22.500000+00:00,2023
mercury,rashi,Pisces,2023-10-27T09:22:30+00:00,2023
mercury,rashi,Aries,2023-12-16T01:07:30+00:00,2023
mercury,rashi,Pisces,2024-01-23T08:43:07.500000+00:00,2024
mercury,rashi,Aries,2024-03-13T00:45:00+00:00,2024
mercury,rashi,Pisces,2024-04-20T07:13:07.500000+00:00,2024
mercury,rashi,Aries,2024-06-09T00:22:30+00:00,2024
mercury,rashi,Pisces,2024-07-17T06:22:30+00:00,2024
mercury,rashi,Aries,2024-09-04T23:20:37.500000+00:00,2024
mercury,rashi,Pisces,2024-10-13T06:16:52.500000+00:00,2024
mercury,rashi,Aries,2024-12-01T22:13:07.500000+00:00,2024
mercury,rashi,Pisces,2025-01-09T05:48:45+00:00,2025
mercury,rashi,Aries,2025-02-27T21:45:00+00:00,2025
mercury,rashi,Pisces,2025-04-07T04:24:22.500000+00:00,2025
mercury,rashi,Aries,2025-05-26T21:22:30+00:00,2025
mercury,rashi,Pisces,2025-07-04T03:16:52.500000+00:00,2025
mercury,rashi,Aries,2025-08-22T20:26:15+00:00,2025
mercury,rashi,Pisces,2025-09-30T03:11:15+00:00,2025
mercury,rashi,Aries,2025-11-18T19:13:07.500000+00:00,2025
mercury,rashi,Pisces,2025-12-27T02:54:22.500000+00:00,2025
