planet,endpoint_type,to_sign,event_utc_dt,year
moon,rashi,Aries,2021-07-06T22:46:52.500000+00:00,2021
moon,rashi,Pisces,2021-07-20T13:30:00+00:00,2021
moon,rashi,Aries,2021-08-03T03:00:00+00:00,2021
moon,rashi,Pisces,2021-08-16T16:07:30+00:00,2021
moon,rashi,Aries,2021-08-30T05:20:37.500000+00:00,2021
moon,rashi,Pisces,2021-09-12T16:41:15+00:00,2021
moon,rashi,Aries,2021-09-26T07:41:15+00:00,2021
moon,rashi,Pisces,2021-10-09T19:41:15+00:00,2021
moon,rashi,Aries,2021-10-23T11:54:22.500000+00:00,2021
moon,rashi,Pisces,2021-11-06T03:45:00+00:00,2021
moon,rashi,Aries,2021-11-19T18:05:37.500000+00:00,2021
moon,rashi,Pisces,2021-12-03T15:05:37.500000+00:00,2021
moon,rashi,Aries,2021-12-17T00:16:52.500000+00:00,2021
moon,rashi,Pisces,2021-12-31T01:13:07.500000+00:00,2021
moon,rashi,Aries,2022-01-13T04:24:22.500000+00:00,2022
moon,rashi,Pisces,2022-01-27T06:22:30+00:00,2022
moon,rashi,Aries,2022-02-09T06:16:52.500000+00:00,2022
moon,rashi,Pisces,2022-02-23T07:01:52.500000+00:00,2022
moon,rashi,Aries,2022-03-08T08:26:15+00:00,2022
moon,rashi,Pisces,2022-03-22T08:15:00+00:00,2022
moon,rashi,Aries,2022-04-04T13:13:07.500000+00:00,2022
moon,rashi,Pisces,2022-04-18T14:03:45+00:00,2022
moon,rashi,Aries,2022-05-01T19:58:07.500000+00:00,2022
moon,rashi,Pisces,2022-05-15T23:48:45+00:00,2022
moon,rashi,Aries,2022-05-29T02:37:30+00:00,2022
moon,rashi,Pisces,2022-06-12T10:07:30+00:00,2022
moon,rashi,Aries,2022-06-25T07:13:07.500000+00:00,2022
moon,rashi,Pisces,2022-07-09T17:31:52.500000+00:00,2022
moon,rashi,Aries,2022-07-22T09:28:07.500000+00:00,2022
moon,rashi,Pisces,2022-08-05T20:37:30+00:00,2022
moon,rashi,Aries,2022-08-18T11:03:45+00:00,2022
moon,rashi,Pisces,2022-09-01T21:16:52.500000+00:00,2022
moon,rashi,Aries,2022-09-14T14:54:22.500000+00:00,2022
moon,rashi,Pisces,2022-09-28T23:48:45+00:00,2022
moon,rashi,Aries,2022-10-11T21:56:15+00:00,2022
moon,rashi,Pisces,2022-10-26T06:33:45+00:00,2022
moon,rashi,Aries,2022-11-08T06:11:15+00:00,2022
moon,rashi,Pisces,2022-11-22T16:30:00+00:00,2022
moon,rashi,Aries,2022-12-05T12:45:00+00:00,2022
moon,rashi,Pisces,2022-12-20T01:41:15+00:00,2022
moon,rashi,Aries,2023-01-01T15:28:07.500000+00:00,2023
moon,rashi,Pisces,2023-01-16T06:39:22.500000+00:00,2023
moon,rashi,Aries,2023-01-28T16:07:30+00:00,2023
moon,rashi,Pisces,2023-02-12T07:35:37.500000+00:00,2023
moon,rashi,Aries,2023-02-24T19:01:52.500000+00:00,2023
moon,rashi,Pisces,2023-03-11T09:00:00+00:00,2023
moon,rashi,Aries,2023-03-24T02:15:00+00:00,2023
moon,rashi,Pisces,2023-04-07T13:58:07.500000+00:00,2023
moon,rashi,Aries,2023-04-20T11:37:30+00:00,2023
moon,rashi,Pisces,2023-05-04T22:01:52.500000+00:00,2023
moon,rashi,Aries,2023-05-17T19:41:15+00:00,2023
moon,rashi,Pisces,2023-06-01T06:28:07.500000+00:00,2023
moon,rashi,Aries,2023-06-14T00:11:15+00:00,2023
moon,rashi,Pisces,2023-06-28T12:28:07.500000+00:00,2023
moon,rashi,Aries,2023-07-11T01:30:00+00:00,2023
moon,rashi,Pisces,2023-07-25T15:11:15+00:00,2023
moon,rashi,Aries,2023-08-07T02:48:45+00:00,2023
moon,rashi,Pisces,2023-08-21T16:30:00+00:00,2023
moon,rashi,Aries,2023-09-03T07:46:52.500000+00:00,2023
moon,rashi,Pisces,2023-09-17T19:24:22.500000+00:00,2023
moon,rashi,Aries,2023-09-30T16:52:30+00:00,2023
moon,rashi,Pisces,2023-10-15T01:13:07.500000+00:00,2023
moon,rashi,Aries,2023-10-28T03:16:52.500000+00:00,2023
moon,rashi,Pisces,2023-11-11T08:54:22.500000+00:00,2023
moon,rashi,Aries,2023-11-24T11:03:45+00:00,2023
moon,rashi,Pisces,2023-12-08T15:28:07.500000+00:00,2023
moon,rashi,Aries,2023-12-21T13:58:07.500000+00:00,2023
moon,rashi,Pisces,2024-01-04T18:56:15+00:00,2024
moon,rashi,Aries,2024-01-17T14:09:22.500000+00:00,2024
moon,rashi,Pisces,2024-01-31T20:20:37.500000+00:00,2024
moon,rashi,Aries,2024-02-13T17:03:45+00:00,2024
moon,rashi,Pisces,2024-02-27T22:58:07.500000+00:00,2024
moon,rashi,Aries,2024-03-12T01:18:45+00:00,2024
moon,rashi,Pisces,2024-03-26T04:13:07.500000+00:00,2024
moon,rashi,Aries,2024-04-08T12:22:30+00:00,2024
moon,rashi,Pisces,2024-04-22T10:46:52.500000+00:00,2024
moon,rashi,Aries,2024-05-05T21:56:15+00:00,2024
moon,rashi,Pisces,2024-05-19T16:41:15+00:00,2024
moon,rashi,Aries,2024-06-02T03:11:15+00:00,2024
moon,rashi,Pisces,2024-06-15T20:20:37.500000+00:00,2024
moon,rashi,Aries,2024-06-29T04:30:00+00:00,2024
moon,rashi,Pisces,2024-07-12T22:30:00+00:00,2024
moon,rashi,Aries,2024-07-26T05:37:30+00:00,2024
moon,rashi,Pisces,2024-08-09T01:07:30+00:00,2024
moon,rashi,Aries,2024-08-22T10:30:00+00:00,2024
moon,rashi,Pisces,2024-09-05T05:48:45+00:00,2024
moon,rashi,Aries,2024-09-18T19:52:30+00:00,2024
moon,rashi,Pisces,2024-10-02T11:54:22.500000+00:00,2024
moon,rashi,Aries,2024-10-16T07:07:30+00:00,2024
moon,rashi,Pisces,2024-10-29T17:48:45+00:00,2024
moon,rashi,Aries,2024-11-12T16:01:52.500000+00:00,2024
moon,rashi,Pisces,2024-11-25T21:33:45+00:00,2024
moon,rashi,Aries,2024-12-09T19:41:15+00:00,2024
moon,rashi,Pisces,2024-12-22T23:26:15+00:00,2024
moon,rashi,Aries,2025-01-05T19:46:52.500000+00:00,2025
moon,rashi,Pisces,2025-01-19T01:52:30+00:00,2025
moon,rashi,Aries,2025-02-01T22:07:30+00:00,2025
moon,rashi,Pisces,2025-02-15T06:56:15+00:00,2025
moon,rashi,Aries,2025-03-01T05:43:07.500000+00:00,2025
moon,rashi,Pisces,2025-03-14T13:46:52.500000+00:00,2025
moon,rashi,Aries,2025-03-28T16:30:00+00:00,2025
moon,rashi,Pisces,2025-04-10T19:58:07.500000+00:00,2025
moon,rashi,Aries,2025-04-25T02:26:15+00:00,2025
moon,rashi,Pisces,2025-05-07T23:48:45+00:00,2025
moon,rashi,Aries,2025-05-22T08:09:22.500000+00:00,2025
moon,rashi,Pisces,2025-06-04T01:35:37.500000+00:00,2025
moon,rashi,Aries,2025-06-18T09:45:00+00:00,2025
moon,rashi,Pisces,2025-07-01T03:45:00+00:00,2025
moon,rashi,Aries,2025-07-15T10:41:15+00:00,2025
moon,rashi,Pisces,2025-07-28T08:31:52.500000+00:00,2025
moon,rashi,Aries,2025-08-11T14:54:22.500000+00:00,2025
moon,rashi,Pisces,2025-08-24T15:45:00+00:00,2025
moon,rashi,Aries,2025-09-07T23:09:22.500000+00:00,2025
moon,rashi,Pisces,2025-09-20T23:15:00+00:00,2025
moon,rashi,Aries,2025-10-05T09:22:30+00:00,2025
moon,rashi,Pisces,2025-10-18T04:35:37.500000+00:00,2025
moon,rashi,Aries,2025-11-01T17:48:45+00:00,2025
moon,rashi,Pisces,2025-11-14T06:39:22.500000+00:00,2025
moon,rashi,Aries,2025-11-28T21:33:45+00:00,2025
moon,rashi,Pisces,2025-12-11T07:35:37.500000+00:00,2025
moon,rashi,Aries,2025-12-25T22:01:52.500000+00:00,2025
